cricsheet_id,cricinfo_id,name,full_name,country,dob,batting_style,bowling_style,playing_role
9e17928e,948605,Mondli Khumalo,Mondli Khumalo,South Africa,11519.0,Right-hand bat,Right-arm fast,
4ff67681,25433,,Moneeb Mohammed Iqbal,Scotland,5902.0,Right hand Bat,Legbreak,Batter
d1f0f514,1213438,,Monica Chhelaram Patel,India,10707.0,Left hand Bat,Left arm Medium,
729c5ab5,271867,,Monica Pascal,Tanzania,6436.0,Right hand Bat,Legbreak,
070bd2b9,54161,,Monica Sumra,India,3939.0,Right hand Bat,Legbreak,
4110ee78,1452696,Monica Mohedano,Monica Zoe Rueda Mohedano,Mexico,13057.0,Left-hand bat,Left-arm medium-fast,
76e56ac6,1179943,,Monicah Ndhambi,Kenya,9627.0,Right hand Bat,Right arm Medium,
e4b126b0,1318953,Monika Loveday,Monika Loveday,Germany,2397.0,Right-hand bat,,
91180bcf,500133,Monil Patel,Monil Kantilal Patel,India,7429.0,Right-hand bat,Right-arm offbreak,
5fb8135c,1126843,,Monique Sarah Rees,New Zealand,11229.0,Right hand Bat,Right arm Medium,
760f445b,237502,,Monir Hossain Khan,Bangladesh,5870.0,Right hand Bat,Slow Left arm Orthodox,
4a4f94fa,1339860,Monnike Machado,Monnike Rufino Machado,Brazil,12617.0,Right-hand bat,,
4e286505,6936,,Montague Alfred Noble,Australia,-35401.0,Right hand Bat,"Right arm Medium, Right arm Offbreak",Allrounder
2341847f,9171,,Montague Parker Bowden,England,-38046.0,Right hand Bat,,
fb24e76c,694209,,Monu Kumar Singh,India,9074.0,Right hand Bat,Right arm Medium,Bowling Allrounder
75d344f9,937961,,Moonamchery Veedu Sindo Michal,Oman,4885.0,Right hand Bat,Right arm Medium fast,
77708937,1214967,,Moothamerenghne Kavindu Sohan Thathsara de Livera,Sri Lanka,11186.0,Left hand Bat,,Wicketkeeper
31fe1419,1438302,Morana Modric,Morana Modric,Croatia,3905.0,Right-hand bat,Right-arm medium,
5bc9a2bc,28850,,Morappakam Joysam Gopalan,India,-22124.0,Right hand Bat,Right arm Fast medium,
f24c6701,1138316,,Morawakage Maheesh Theekshana,Sri Lanka,11170.0,Right hand Bat,Right arm Offbreak,Bowler
cb2d58e4,20167,,Mordecai Sherwin,England,-43408.0,Right hand Bat,Right arm Fast,
33f44dfc,1020269,,Morgan Topping,Ireland,10675.0,Right hand Bat,Right arm Offbreak,
297ca79a,9099,,Morice Carlos Bird,England,-29866.0,Right hand Bat,Right arm Medium,
e2410b5e,324246,,Morna Jessie Godwin Nielsen,New Zealand,7359.0,Right hand Bat,"Left arm Medium, Slow Left arm Orthodox",
61ca2dbb,45419,,Mornantau Hayward,South Africa,2621.0,Right hand Bat,Right arm Fast,Bowler
24683341,1102235,,Morne Bauer,Ireland,,,,
856a5e81,24794,,Morne Karg,Namibia,2749.0,Right hand Bat,,
5bb5a915,46538,,Morne Morkel,South Africa,5392.0,Left hand Bat,Right arm Fast,Bowler
710dd98c,47711,,Morne Nico van Wyk,South Africa,3365.0,Right hand Bat,Slow Left arm Orthodox,Wicketkeeper Batter
0939c670,24750,,Morris Amollo Ouma,Kenya,4694.0,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter
b34d91ec,1415039,Junior Kariata,Morris Gerhardt Kariata,Namibia,12985.0,Right-hand bat,Left-arm medium-fast,
6f7f6aa3,16287,,Morris Leyland,England,-25367.0,Left hand Bat,Slow Left arm Orthodox,
4bd68092,18021,,Morris Stanley Nichols,England,-25289.0,Left hand Bat,Right arm Fast,
d3671603,7614,,Morris William Sievers,Australia,-21082.0,Right hand Bat,Right arm Fast medium,
51abacb2,633686,,Morshed Mostafa Sarwar,Kuwait,10163.0,Right hand Bat,Right arm Medium,
71eb9780,1395419,Mosa Tsemane,Mosa Agnes Tsemane,Lesotho,11648.0,Right-hand bat,Right-arm medium-fast,
f7c6ff20,858603,,Mosabbek Hossain Shaan,Bangladesh,10514.0,Right hand Bat,Right arm Offbreak,
8919756f,550133,,Mosaddek Hossain Saikat,Bangladesh,9474.0,Right hand Bat,Right arm Offbreak,Middle order Batter
16443d2f,478278,,Moseline Rochelle Daniels,South Africa,7336.0,Left hand Bat,Left arm Medium,Bowler
6949f713,308505,,Moses Kofi Anafie,Ghana,6717.0,Right hand Bat,Right arm Offbreak,
f86da787,272116,,Moses Oduor Owesi,Kenya,854.0,,,
f059910f,515073,,Moshiur Rahman,Estonia,3953.0,Right hand Bat,Right arm Medium fast,
fa948618,1051219,,Most Jannatul Ferdus Sumona,Bangladesh,10937.0,Right hand Bat,Right arm Offbreak,
d0a312d4,422583,,Mosur Venkatraman Ramesh,Singapore,-2040.0,,,
d032e083,29663,,Motganhalli Laxminarsu Jaisimha,India,-11262.0,Right hand Bat,Right arm Offbreak,Opening Batter
951686f5,1271983,,Mouhammad Dawood Ahmadzai,France,8821.0,Right hand Bat,,
b2118a44,1450852,Mounica Chowdary,Mounica Chowdary Are,Luxembourg,8775.0,Right-hand bat,,
69795fcd,1345192,,Moustapha Simbo Diakite,Mali,10855.0,Right hand Bat,Right arm Medium fast,
5d499f67,1210287,,Movin Hansaja Subasingha,Sri Lanka,11144.0,Right hand Bat,Right arm Offbreak,
6f37931c,1158383,,Mpitsoane Matobole,Lesotho,,,,
109eb0af,55584,,Mpumelelo Mbangwa,Zimbabwe,2368.0,Right hand Bat,Right arm Fast medium,Bowler
64959652,956023,,Mrinmoy Khirud Dutta,India,10554.0,Left hand Bat,Left arm Medium fast,
a1765140,856379,,Mrunal Hemant Devdhar,India,8385.0,Right hand Bat,Right arm Medium,
3bc24c1a,233255,,Mrunal Ketan Patel,United States of America,6144.0,Left hand Bat,Slow Left arm Orthodox,
e9c14262,47663,,Mthandeki Samson Tshabalala,South Africa,5436.0,Right hand Bat,Right arm Offbreak,Bowler
e7a0cb9a,1163135,,Mthimkhulu Leporoporo,Lesotho,10434.0,Right hand Bat,Right arm Medium,
6ed11905,977991,,Mthiwekhaya Avuyile Nabe,South Africa,9434.0,Right hand Bat,Right arm Medium,Bowler
016e5101,230860,,Mthokozisi Shezi,South Africa,6460.0,Left hand Bat,Left arm Medium,Bowler
6a37f771,781175,,Muaviath Abdul Ganee,Maldives,7155.0,Right hand Bat,Slow Left arm Orthodox,Batter
7264b765,1217487,,Mubasir Khan,Pakistan,11801.0,Right hand Bat,Right arm Offbreak,Allrounder
5d6e07a5,932671,,Mubeen Tariq,Portugal,8932.0,Right hand Bat,Right arm Medium,
6fde35d9,747911,,Mudassar Ali,Kuwait,,,,
37312a74,245166,,Mudassar Bukhari,Netherlands,5107.0,Right hand Bat,Right arm Medium fast,Allrounder
7dde58c9,1046603,,Mudassar Muhammad,Germany,4109.0,Right hand Bat,Right arm Offbreak,
6ee24e1f,41308,,Mudassar Nazar,Pakistan,-5018.0,Right hand Bat,Right arm Medium,Batting Allrounder
5a37ec26,18655,,Mudhsuden Singh Panesar,England,4497.0,Left hand Bat,Slow Left arm Orthodox,Bowler
aa844d38,985497,,Muditha Lakshan,Sri Lanka,11311.0,Right hand Bat,Slow Left arm Orthodox,Middle order Batter
efc3a46b,1434879,Mueez ul Hassan,Mueez ul Hassan,Hungary,11637.0,Right-hand bat,Right-arm medium,
fd716c26,41309,,Mufasir-ul-Haq,Pakistan,-9269.0,Right hand Bat,Left arm Fast medium,
f45e828c,1159806,,Mughavi Wotsa,India,8375.0,Right hand Bat,Right arm Medium,Opening Batter
32cff598,1082744,,Muhaddis Muhaddis,Indonesia,8312.0,Right hand Bat,Legbreak,
01ab4d37,870759,,Muhamad Fiaz Ahmad Nasir,Malaysia,9925.0,Right hand Bat,Right arm Medium,
2f6996fb,348122,,Muhamad Makram,Malaysia,,,,
2cec2a92,1158538,,Muhammad Abbas Afridi,Pakistan,11417.0,Right hand Bat,Right arm Medium fast,Bowler
c4ab9b94,1386878,,Muhammad Abdullah Rana,Switzerland,5282.0,Right hand Bat,Right arm Medium,
684dc2da,650561,,Muhammad Abraash Khan,Canada,10430.0,Right hand Bat,Right arm Medium,
396100de,39100,,Muhammad Adil Hanif,Bahrain,2977.0,Right hand Bat,Right arm Offbreak,
79b2d37a,1437207,Adnan Gondal,Muhammad Adnan Gondal,Portugal,8181.0,Right-hand bat,Right-arm medium,
45ec7a99,1179505,,Muhammad Adnan Khan Malik,Spain,3025.0,,,
acf2b680,1338589,,Muhammad Afis,Indonesia,9961.0,Right hand Bat,Right arm Offbreak,
6bfa638b,1337284,Ahmad Raza,Muhammad Ahmad Raza,Saudi Arabia,12676.0,Right-hand bat,Right-arm medium-fast,
b0eaaac6,927119,,Muhammad Ahsan Ali Khan,United States of America,7651.0,Right hand Bat,Right arm Fast medium,Bowler
9739e85c,822485,,Muhammad Akhlaq,Pakistan,8351.0,Right hand Bat,Right arm Medium fast,Wicketkeeper Batter
ce9ce42f,1283103,,Muhammad Amin,Eswatini,1895.0,Right hand Bat,Right arm Medium fast,Opening Batter
60bec5c3,1021025,,Muhammad Amir Azim Abdul Shukor,Malaysia,11436.0,Left hand Bat,Slow Left arm Orthodox,
72275237,1082745,,Muhammad Anjar Tadarus,Indonesia,5510.0,Right hand Bat,Right arm Medium fast,
83f59aa3,1217289,,Muhammad Ansar,Kuwait,4783.0,Right hand Bat,Right arm Medium,Bowler
28adcce9,568447,,Muhammad Anwar A Rahman,Malaysia,9762.0,Right hand Bat,Slow Left arm Orthodox,
cf785dd1,1046639,,Muhammad Armghan Khan,Spain,3978.0,,,
c3576908,1360563,Muhammad Abbas,Muhammad Arslan Abbas,New Zealand,12385.0,Right-hand bat,Left-arm medium-fast,
1676b2d6,414252,,Muhammad Asad Ghous,United States of America,7418.0,Right hand Bat,Right arm Offbreak,
ed54033c,1125979,,Muhammad Ashir Qureshi,Pakistan,11546.0,Right hand Bat,Legbreak Googly,Bowler
3e285c0a,462618,,Muhammad Ashraf Din,Netherlands,134.0,,,
93c0616e,1046651,,Muhammad Asif,Sweden,5425.0,,,
b424d3d3,1464831,Muhammad Asim,Muhammad Asim,Qatar,8759.0,Right-hand bat,Right-arm offbreak,
02d0c9ae,1156620,,Muhammad Asjed Butt,Spain,6993.0,Right hand Bat,Right arm Medium,
c4a60a7b,316400,,Muhammad Ayaz,United Arab Emirates,6494.0,Left hand Bat,Left arm Medium fast,
23f37c09,1448905,Azri Azhar,Muhammad Azri Azhar Amaluz Zaman,Malaysia,13279.0,Right-hand bat,Right-arm medium,
d54397b8,1429147,Muhammad Babar,Muhammad Babar Tariq,Spain,6215.0,Right-hand bat,Right-arm medium,
a92609f2,1434877,Muhammad Burhan,Muhammad Burhan,Hungary,11143.0,Right-hand bat,Right-arm medium,
8f3c6b8a,1323402,,Muhammad Farooq,Cyprus,10260.0,Right hand Bat,Right arm Medium fast,
6324f601,794767,,Muhammad Hafiz Mohd Khair,Malaysia,10763.0,Right hand Bat,Right arm Medium fast,
2adda76b,1089931,,Muhammad Hashim,Nigeria,4838.0,,,
56ca7a8c,40547,,Muhammad Hassan Adnan Syed,England,1595.0,Right hand Bat,Right arm Offbreak,
9d2d03ef,1212781,,Muhammad Hurraira,Pakistan,11802.0,Right hand Bat,,Batting Allrounder
ee95065d,1199426,,Muhammad Irfan Khan,Pakistan,12049.0,Right hand Bat,Right arm Medium fast,Middle order Batter
b67af1c4,1397991,Muhammad Jabir,Muhammad Jabir,Qatar,9131.0,Right-hand bat,Right-arm medium,
bde2d0ea,41565,,Muhammad Javed Malik,Pakistan,-1833.0,Right hand Bat,Right arm Medium,
098a757c,1353033,,Muhammad Jawadullah,United Arab Emirates,10662.0,Left hand Bat,Left arm Fast medium,Bowler
46cba2d6,697037,Muhammad Jooma,Muhammad Jooma,South Africa,,,,
84dc72db,1203754,,Muhammad Junaid Siddique,United Arab Emirates,8375.0,Right hand Bat,Right arm Medium fast,Bowler
ff86a0e1,943295,,Muhammad Kaleem Burhan,United Arab Emirates,5752.0,Right hand Bat,Right arm Medium fast,Opening Batter
74eb8175,1093444,,Muhammad Kamruzzaman,Bangladesh,2744.0,,,
266c5fd7,492659,,Muhammad Kamruzzman,Thailand,2744.0,,,
e7458e4b,1093661,,Muhammad Kashif Sharif,Kuwait,6503.0,Right hand Bat,Right arm Offbreak,
f17ac7d0,633421,Muhammad Khan,Muhammad Khan,Hong Kong,9142.0,Right-hand bat,,
22d2afb6,1163152,,Muhammad Khurram,Malawi,3142.0,Right hand Bat,,Wicketkeeper Batter
2cd3b457,946255,,Muhammad Manack,South Africa,11844.0,Right hand Bat,Right arm Offbreak,Allrounder
08f04bc3,917115,,Muhammad Mazhar Abbasi,Saudi Arabia,5054.0,Right hand Bat,Right arm Medium,
906b7d48,1314062,Muhammad Moiz,Muhammad Moiz,Romania,6694.0,Right-hand bat,Right-arm medium-fast,
5338b9f5,1230633,,Muhammad Muneeb,Belgium,10023.0,Left hand Bat,Right arm Offbreak,
df3947f4,1284534,,Muhammad Murad,Qatar,10932.0,Left hand Bat,Left arm Medium fast,
9b8a3c39,1072472,,Muhammad Musa Khan,Pakistan,11197.0,Right hand Bat,Right arm Fast medium,Bowler
60606200,1167806,Muzahir Raza,Muhammad Muzahir Raza,Oman,11812.0,Right-hand bat,Right-arm medium,
f681481e,1167326,,Muhammad Nadeem,South Korea,,,,
6feba62f,17149,,Muhammad Nadeem Malik,England,4661.0,Right hand Bat,Right arm Medium fast,
090f96e4,1400992,Muhammad Nadir,Muhammad Nadir,Rwanda,10392.0,Left-hand bat,Slow left-arm orthodox,
c63671e9,1077310,,Muhammad Naseem Khushi,Oman,4605.0,Right hand Bat,,Wicketkeeper
cf34fbef,788633,,Muhammad Qureshi,Australia,,,,
732d1f2c,1094669,,Muhammad Rafeh Shouqat Iqbal Fazil Alam,Bahrain,,,,
3f6d9c7f,250782,,Muhammad Riaz Chaudhry,Kuwait,-5136.0,,,
fa31faea,1082746,,Muhammad Ridha Aulia,Indonesia,8251.0,Right hand Bat,Right arm Medium fast,
e741ed8f,1344829,,Muhammad Rizwan Butt,Bahrain,7671.0,Right hand Bat,Right arm Medium,
9103ecdb,1410354,Muhammad Rohid,Muhammad Rohid Khan,United Arab Emirates,11959.0,Left-hand bat,Left-arm medium-fast,
83fd5a46,916891,,Muhammad Sabir,Afghanistan,4452.0,,,
2532a778,1099374,,Muhammad Sadique,Ireland,4782.0,Right hand Bat,Slow Left arm Orthodox,
cfcc1258,823229,,Muhammad Saeed,Oman,1826.0,Right hand Bat,,
f208fe04,1095455,,Muhammad Safdar,Bahrain,,,,
a47041a5,42618,,Muhammad Saleem Badar,Pakistan,-6074.0,Right hand Bat,Right arm Medium,
460fc0ba,1457573,Muhammad Salman,Muhammad Salman,Bahrain,9428.0,Right-hand bat,Slow left-arm orthodox,
9d6644a0,1344841,,Muhammad Saqib,Saudi Arabia,7171.0,Right hand Bat,Right arm Medium,
f094e3b8,1435143,Muhammad Saqlain,Muhammad Saqlain,Hungary,10813.0,Right-hand bat,Right-arm fast-medium,
5ef3c310,467850,,Muhammad Shahbaz Butt,Norway,5206.0,Right hand Bat,Legbreak,
587e65cc,1325919,,Muhammad Shahid Arshad,Slovenia,5514.0,Right hand Bat,Right arm Medium fast,
8299b9a2,1271993,,Muhammad Sher Sahak,Norway,11287.0,Right hand Bat,Right arm Medium fast,Batting Allrounder
2a13e6b1,1156250,,Muhammad Shoaib Ahmed,Cyprus,4058.0,Right hand Bat,Right arm Medium,Allrounder
b46b3d9b,1325920,,Muhammad Shoaib Naseem Siddiqui,Slovenia,7762.0,Left hand Bat,Right arm Medium fast,
5efa8af3,453266,,Muhammad Syahadat Ramli,Malaysia,8848.0,Right hand Bat,Right arm Offbreak,
2b8123ff,1448050,Muhammad Tahir,Muhammad Tahir,Greece,6928.0,Right-hand bat,,
aef39fe4,1093669,,Muhammad Tanveer,Qatar,4049.0,Right hand Bat,Right arm Medium,
0abc33ff,1179852,Muhammad Umar,Muhammad Umar,Kuwait,12404.0,Right-hand bat,Legbreak googly,
a025c156,893445,Muhammad Saleem,Muhammad Umar Saleem,Brazil,6575.0,Left-hand bat,Right-arm medium,
b7621723,1319152,Muhammad Usman,Muhammad Usman,Hungary,6831.0,Right-hand bat,Right-arm medium,
45642393,974719,,Muhammad Usman,United Arab Emirates,5764.0,Left hand Bat,,Middle order Batter
05b35689,1204402,,Muhammad Usman,Qatar,2430.0,,,
1d3782c8,1103708,Uzair Khan,Muhammad Uzair Khan,United Arab Emirates,9511.0,Left-hand bat,Left-arm medium,
f104c434,568452,,Muhammad Wafiq Irfan Zarbani,Malaysia,9611.0,Left hand Bat,Left arm Medium fast,
6f02fe2a,1241277,,Muhammad Waseem,United Arab Emirates,8808.0,Right hand Bat,Right arm Medium,Opening Batter
41eb66fd,1217471,,Muhammad Younis,Bahrain,6152.0,Left hand Bat,Left arm Medium,
6d5e66b1,1151266,,Muhammad Zafar Khan,Tanzania,5968.0,,,
b8f1cda4,1287091,,Muhammad Zaghlool,Belize,3937.0,Right hand Bat,Slow Left arm Orthodox,
085c1a4c,1194055,,Muhammad Ziaur Rehman,Finland,8250.0,,,
d9de31d4,1263725,,Muhammadh Rayhaan Ahmed,Austria,9578.0,Right hand Bat,,
f905b6b5,1463298,Muhammaed Gulastar,Muhammaed Gulastar,Qatar,1480.0,,,
518d090c,1287066,,Muhammed Basheer Sharafuddeen,India,9175.0,Right hand Bat,Right arm Medium,
457e6a8e,1464679,Muhammed Basil,Muhammed Basil Abdul Hakkim,Bahrain,13965.0,Right-hand bat,Right-arm offbreak,
f081f3c1,346634,,Muhammed Camara,Gambia,,,,
5278cecc,1474134,Muhammed Imran,Muhammed Imran,Oman,7187.0,Right-hand bat,Right-arm fast-medium,
6084f6ee,1143151,,Muhammed Manga,Gambia,11659.0,Right hand Bat,Right arm Medium,
6c7880ff,1061514,,Muhammed Shanil,United Arab Emirates,6928.0,Right hand Bat,Right arm Medium,
8e7e982c,1382786,,Muhammed Turkmen,Turkey,8201.0,Right hand Bat,Right arm Medium,
3370303b,1337997,Muhammed Naeem,Muhammed Yusaf Bin Naeem,England,13354.0,Right-hand bat,Right-arm medium,
7990dc16,1382789,,Muhammet Bicer,Turkey,13674.0,Right hand Bat,Right arm Medium,
dc53a969,1382791,,Muhammet Kursat Canbaz,Turkey,13531.0,Right hand Bat,Right arm Medium,
f5df456a,1095913,,Mujahid Surve,Oman,,,,
7d92277a,974109,,Mujeeb Ur Rahman,Afghanistan,11409.0,Right hand Bat,Right arm Offbreak,Bowler
1a8f879b,1058214,,Mujeeb-ur-Rehman,Qatar,,,,
e6c09bda,455784,,Mujibul Haque,Bangladesh,,,,
e88468b7,1456606,Mujibur Ali,Mujibur Nitul Ali,Oman,9769.0,Left-hand bat,Left-arm medium,
f5c9b42c,1175484,,Mujtaba Yousuf,India,11845.0,Left hand Bat,Left arm Medium fast,
765a4731,1125688,,Mukesh Choudhary,India,9683.0,Left hand Bat,Left arm Medium,Bowler
2cffab74,926851,,Mukesh Kumar,India,8685.0,Right hand Bat,Right arm Medium,Bowler
2d9451cc,1418086,Mukesh Thakur,Mukesh Kumar Thakur,Thailand,6696.0,,,
c44bf6a2,1403966,Mukesh Singh,Mukesh Singh,Mexico,6718.0,,,
14318ae4,1458661,Mukesh Suthar,Mukesh Suthar Maker,Tanzania,10131.0,Right-hand bat,,
456f6d99,556916,,Mukhtar Ahmed,Pakistan,8389.0,Right hand Bat,Legbreak Googly,Opening Batter
d3b1d991,1386548,,Mukhtar Ali Ghulami,France,10632.0,Right hand Bat,,
97114e80,1135340,,Mukhtar Kajir Hussain,India,10602.0,Right hand Bat,Right arm Medium,
d03efd83,1046647,,Mukhtiar Singh,Spain,8661.0,Right hand Bat,Right arm Medium,
4cfe9bac,1283431,,Mukhwinder Gill,Canada,6608.0,Right hand Bat,Right arm Medium fast,
4a491652,269332,,Muktar Ali,Bangladesh,7222.0,Right hand Bat,Right arm Medium fast,Allrounder
c7aae1f0,1275726,,Mukul Kadyan,Bulgaria,8766.0,Right hand Bat,Right arm Medium fast,
1f3e6df4,28070,,Mulewa Dharmichand,India,5207.0,Right hand Bat,Right arm Offbreak,
a3f4eb7d,30939,,Mulvantrai Himmatlal Mankad,India,-19257.0,Right hand Bat,Slow Left arm Orthodox,
f0f628c7,32965,,Munaf Musa Patel,India,4940.0,Right hand Bat,Right arm Medium fast,Bowler
58431ca0,721041,,Munasinghe Arachchige Dushan Ishara Hemantha,Sri Lanka,8909.0,Right hand Bat,Legbreak,
86fdf668,941795,,Muneeba Ali Siddiqi,Pakistan,10081.0,Left hand Bat,,Wicketkeeper Batter
dd016f9d,870001,,Muneshwar Chris Patandin,Suriname,6963.0,Left hand Bat,Right arm Medium,
657c4b12,1400087,Mungun Altankhuyag,Mungun Altankhuyag,Mongolia,12879.0,Right-hand bat,,
da596754,872811,,Muniandy Mathan Kumar,Malaysia,3053.0,,,
5ac45f13,1273775,Munib Haq,Munib Haq,Denmark,2485.0,,,
dd98b22f,549950,,Munim Shahriar Jummon,Bangladesh,10368.0,Right hand Bat,Right arm Medium fast,Batter
ec02c853,633399,,Munir Ahmad,Afghanistan,9527.0,Right hand Bat,,Wicketkeeper Batter
04029c44,220613,,Munir Ahmed Dar,Hong Kong,1523.0,Right hand Bat,Slow Left arm Orthodox,Allrounder
be82a6a7,41313,,Munir Malik,Pakistan,-12959.0,Right hand Bat,Right arm Fast medium,
681af475,631264,,Munis S Ansari,Oman,5204.0,Right hand Bat,Right arm Fast medium,Bowler
76adf39f,26158,,Munish Arora,Singapore,433.0,Left hand Bat,Slow Left arm Orthodox,
abfeb126,30049,,Murali Kartik,India,2445.0,Left hand Bat,Slow Left arm Orthodox,Bowler
88228580,515071,,Murali MR Obili,Estonia,4192.0,Right hand Bat,Right arm Fast,
4b57e452,237095,,Murali Vijay,India,5204.0,Right hand Bat,Right arm Offbreak,Opening Batter
e82543d5,1447947,Muralidhara Vandrasi,Muralidhara Vandrasi,Czech Republic,7720.0,Right-hand bat,Legbreak,
85e0cf10,917159,,Muralikrishna Prasidh Krishna,India,9545.0,Right hand Bat,Right arm Fast medium,Bowler
24b3651c,1380123,,Muralitharan Kandiah Gnanasekaram,Switzerland,5815.0,Right hand Bat,Right arm Medium,
86f471ae,1382794,,Murat Ipek,Turkey,12514.0,Right hand Bat,Right arm Medium,
f2990906,1382795,,Murat Yilmaz,Turkey,11827.0,Right hand Bat,Right arm Medium,
76b19864,1183914,,Murid Ekrami,Belgium,11322.0,Left hand Bat,Slow Left arm Orthodox,
a4bdab82,38409,,Murphy Logo Su'a,New Zealand,-1151.0,Left hand Bat,Left arm Fast medium,
41054d56,44079,,Murray Bisset,South Africa,-34229.0,Right hand Bat,Slow Left arm Orthodox,
c537cf4d,594992,,Murray Commins,Ireland,9863.0,Left hand Bat,,Batter
58d23ebe,36602,,Murray Ernest Chapple,New Zealand,-14405.0,Right hand Bat,Left arm Medium,
89600784,38744,,Murray George Webb,New Zealand,-8229.0,Right hand Bat,Right arm Fast,
4980fcb5,4127,,Murray John Bennett,Australia,-4835.0,Right hand Bat,Slow Left arm Orthodox,
6f06b264,679019,,Murray Stephen Branch,Australia,1552.0,,,
d83d7796,44397,,Murray Welsh Brown,South Africa,-1203.0,,,
03ae720f,55456,,Murray William Goodwin,Zimbabwe,1075.0,Right hand Bat,Legbreak,Top order Batter
712bbd92,1080264,,Murshida Khatun,Bangladesh,10779.0,Left hand Bat,,Opening Batter
45b6a7ce,1281557,,Murtaza Yamin,Cyprus,3810.0,Right hand Bat,Right arm Medium fast,
e2db2409,528067,,Murugan Ashwin,India,7555.0,Right hand Bat,Legbreak Googly,Bowler
fefe8d52,220728,,Murugesan Dickeshwashankar Thirush Kamini,India,7515.0,Left hand Bat,Legbreak,Opening Batter
66c7abe6,1155875,Musa Bodie,Musa Ehizoje Bodie,Nigeria,5449.0,,,
4a2ce060,1347284,,Musa Jobarteh,Gambia,,Right hand Bat,Right arm Medium fast,
ec9db8a7,1184439,,Musa Nadeem Ahmed,Netherlands,10205.0,Left hand Bat,Legbreak,Opening Batter
6709b2de,1153703,,Musa Shaheen Mahmood,Denmark,12473.0,Right hand Bat,Right arm Medium fast,
f8fb7e7b,496764,Musaddiq Ahmed,Musaddiq Ahmed,Germany,7054.0,Right-hand bat,,
0d232ffd,30220,,Musavir Asmat Khote,India,3764.0,Right hand Bat,Right arm Medium,
d482c8b8,1193404,,Musawar Shah,Qatar,7378.0,Left hand Bat,Slow Left arm Orthodox,
73c25704,695283,,Musawenkosi Twala,South Africa,11150.0,Right hand Bat,Right arm Medium,Wicketkeeper Batter
acd1fec7,1318471,,Musfirah Nur Ainaa Azmi,Malaysia,13121.0,Right hand Bat,Right arm Medium fast,
3fc3b204,55976,,Mushfiqur Rahman,Bangladesh,2566.0,Right hand Bat,Right arm Fast medium,Bowler
0d08cbcb,41316,,Mushtaq Ahmed,Pakistan,178.0,Right hand Bat,Legbreak Googly,Bowler
46091cec,41318,,Mushtaq Mohammad,Pakistan,-9537.0,Right hand Bat,Legbreak Googly,Allrounder
517e1077,1313555,,Muskan Naseeb,Spain,12876.0,Right hand Bat,Right arm Medium fast,
ac8877ed,633377,,Muslim Musa,Afghanistan,9876.0,Right hand Bat,Right arm Medium,
37d8d19a,1183927,,Muslim Yar Ashraf,Germany,10721.0,Right hand Bat,Slow Left arm Orthodox,
3bd52be1,1271984,,Mustafa Omer,France,10948.0,Right hand Bat,Left arm Medium fast,
0a8fce53,330902,,Mustafizur Rahman,Bangladesh,9379.0,Left hand Bat,Left arm Fast medium,Bowler
44116edc,1143154,,Mustapha Suwareh,Gambia,11563.0,Right hand Bat,Right arm Medium,
f3e240a6,1276638,,Mustapha Yusuf,Nigeria,9754.0,Right hand Bat,Right arm Medium,Bowling Allrounder
857e2c79,1196329,,Mutaiba Ansar,Norway,9825.0,,,
4ba44e19,49636,,Muthiah Muralidaran,Sri Lanka,837.0,Right hand Bat,Right arm Offbreak,Bowler
af2a0740,49868,,Muthumudalige Pushpakumara,Sri Lanka,4286.0,Left hand Bat,Right arm Offbreak,Allrounder
